checkpoint,constraint_repr,slack_weight,couple_rows,arm,variant,active_constraints,dataset,episodes,construct_no_aug,construct_aug,construct_sol_infeasible,construct_ins_infeasible,masked_no_aug,masked_aug,masked_sol_infeasible,masked_ins_infeasible,improve_no_aug,improve_aug,improve_sol_infeasible,improve_ins_infeasible
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPL,route_limit,vrpbltw50_uniform.pkl,128,37.8822,32.9226,2.246,0.0,35.0398,31.2081,0.0,0.0,35.0419,31.2162,0.0,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPTW,time_window,vrpbltw50_uniform.pkl,128,27.0718,26.6207,51.66,9.375,27.7197,25.7137,0.0,0.0,27.0575,26.5791,51.27,9.375
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,33.0056,33.7982,97.559,83.594,35.5963,30.9883,0.0,0.0,32.9298,33.498,97.461,82.812
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,28.6058,28.6058,99.902,99.219,29.9434,27.74,0.0,0.0,28.6058,28.6058,99.902,99.219
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,27.0718,26.6207,51.66,9.375,27.7197,25.7137,0.0,0.0,27.0575,26.5791,51.27,9.375
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_attr/20260903_235933train_attr/epoch-10.pt,attr,0.0,True,attr,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,28.6058,28.6058,99.902,99.219,29.9434,27.74,0.0,0.0,28.6058,28.6058,99.902,99.219
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,CVRP,,vrpbltw50_uniform.pkl,128,38.0246,32.7786,1.953,0.0,34.746,30.7302,0.0,0.0,34.746,30.7359,0.0,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPB,backhaul,vrpbltw50_uniform.pkl,128,31.9832,34.2519,95.215,70.312,35.5029,30.7869,0.0,0.0,31.9222,34.2359,95.215,70.312
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPL,route_limit,vrpbltw50_uniform.pkl,128,38.0246,32.7786,1.953,0.0,34.8035,30.8946,0.0,0.0,34.8035,30.9003,0.0,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPTW,time_window,vrpbltw50_uniform.pkl,128,27.9897,27.8146,51.074,2.344,28.8355,26.6585,0.0,0.0,27.9897,27.8092,51.074,2.344
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,31.9832,34.2519,95.215,70.312,35.5219,30.8163,0.0,0.0,31.9222,34.2359,95.215,70.312
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,nan,33.1737,99.902,99.219,30.9701,28.8453,0.0,0.0,nan,33.1737,99.902,99.219
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,27.9897,27.8146,51.074,2.344,28.8355,26.6585,0.0,0.0,27.9897,27.8092,51.074,2.344
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_attr/20260904_050232train_attr/epoch-10.pt,attr,0.0,True,car_soft_attr,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,nan,33.1737,99.902,99.219,30.9701,28.8453,0.0,0.0,nan,33.1737,99.902,99.219
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,CVRP,,vrpbltw50_uniform.pkl,128,32.4029,28.1354,32.91,0.0,32.2286,27.1264,0.0,0.0,32.6235,27.5876,0.586,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPB,backhaul,vrpbltw50_uniform.pkl,128,29.9586,30.559,84.668,35.156,33.0751,28.2289,0.0,0.0,29.9586,30.559,84.57,35.156
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPL,route_limit,vrpbltw50_uniform.pkl,128,31.9402,27.9389,37.109,1.562,31.4617,26.6387,0.0,0.0,31.9073,27.3227,0.879,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPTW,time_window,vrpbltw50_uniform.pkl,128,30.031,29.2193,40.625,3.906,30.64,28.4217,0.0,0.0,30.0435,29.1728,39.746,3.906
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,30.5073,30.144,85.254,34.375,32.4572,27.8178,0.0,0.0,30.5073,30.0619,85.156,34.375
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,33.4233,30.6371,94.531,71.875,32.2335,29.475,0.0,0.0,33.4233,30.6371,94.531,71.875
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,29.8616,29.1374,41.895,4.688,30.6914,28.3849,0.0,0.0,29.8597,29.2038,40.527,3.125
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_bend/20260904_162648train_interface/epoch-10.pt,interface,0.0,True,car_soft_interface_bend,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,35.6337,30.096,94.824,73.438,32.2254,29.4517,0.0,0.0,35.6337,30.096,94.824,73.438
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,CVRP,,vrpbltw50_uniform.pkl,128,32.35,28.7622,18.652,0.0,31.8954,27.9933,0.0,0.0,32.0651,28.3341,0.488,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPB,backhaul,vrpbltw50_uniform.pkl,128,31.7715,31.2019,91.602,58.594,34.005,29.7782,0.0,0.0,31.7715,31.1161,91.504,57.812
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPL,route_limit,vrpbltw50_uniform.pkl,128,32.0205,28.1765,21.582,0.0,31.1706,27.3089,0.0,0.0,31.6446,27.8509,0.293,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPTW,time_window,vrpbltw50_uniform.pkl,128,29.6782,28.9936,40.43,4.688,30.0345,27.9746,0.0,0.0,29.6558,29.0837,39.258,3.125
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,32.9281,30.4504,92.188,58.594,33.4073,29.2525,0.0,0.0,32.9281,30.4504,91.992,58.594
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,30.3783,30.8442,93.359,67.969,31.3833,29.0825,0.0,0.0,30.3783,30.8442,93.359,67.969
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,29.7024,28.9825,40.82,3.906,30.012,27.9321,0.0,0.0,29.6573,28.9391,39.844,3.906
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1/20260904_035255train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,30.57,30.7298,94.043,68.75,31.342,29.0704,0.0,0.0,30.57,30.7298,94.043,68.75
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,CVRP,,vrpbltw50_uniform.pkl,128,33.4487,28.8521,12.5,0.0,32.9728,28.4018,0.0,0.0,33.0549,28.6014,0.293,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPB,backhaul,vrpbltw50_uniform.pkl,128,32.777,31.1956,85.156,37.5,34.3249,29.7223,0.0,0.0,32.777,31.1661,85.059,37.5
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPL,route_limit,vrpbltw50_uniform.pkl,128,32.8396,28.6577,13.672,0.0,32.1834,27.876,0.0,0.0,32.4054,28.2551,0.098,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPTW,time_window,vrpbltw50_uniform.pkl,128,29.9455,28.899,38.574,2.344,29.9398,28.01,0.0,0.0,29.9138,28.9066,37.402,1.562
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,32.607,31.2493,85.938,38.281,33.5424,29.2849,0.0,0.0,32.607,31.2493,85.84,38.281
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,30.6482,30.5012,93.359,63.281,31.6536,29.3612,0.0,0.0,30.6482,30.5012,93.359,63.281
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,29.9116,28.7304,39.551,3.906,29.9438,27.9835,0.0,0.0,29.8963,28.7427,38.281,3.125
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface/epoch-10.pt,interface,0.1,True,car_soft_interface_slack0.1_fixed,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,31.5767,30.2944,94.238,68.75,31.6064,29.3272,0.0,0.0,31.5767,30.2944,94.238,68.75
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,CVRP,,vrpbltw50_uniform.pkl,128,31.6209,27.7414,22.168,0.0,31.0459,26.9577,0.0,0.0,31.2944,27.3028,0.293,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPB,backhaul,vrpbltw50_uniform.pkl,128,31.3173,29.8433,80.273,23.438,32.5992,28.009,0.0,0.0,31.3173,29.8433,80.273,23.438
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPL,route_limit,vrpbltw50_uniform.pkl,128,31.2497,27.1687,26.074,0.0,30.4124,26.3621,0.0,0.0,30.7787,26.7408,0.098,0.0
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPTW,time_window,vrpbltw50_uniform.pkl,128,29.9669,28.8022,34.277,6.25,30.1819,28.2969,0.0,0.0,29.9631,28.7695,33.984,6.25
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPBL,backhaul+route_limit,vrpbltw50_uniform.pkl,128,30.5728,29.6821,83.301,28.906,31.8655,27.519,0.0,0.0,30.5728,29.6777,83.301,28.906
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPBTW,backhaul+time_window,vrpbltw50_uniform.pkl,128,31.714,31.099,91.895,65.625,32.013,29.5585,0.0,0.0,31.714,31.099,91.895,65.625
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPLTW,route_limit+time_window,vrpbltw50_uniform.pkl,128,30.0701,28.8439,35.352,6.25,30.1582,28.2752,0.0,0.0,30.07,28.8079,34.863,6.25
/home/shora/Research/PRISM/baselines/CaR-constraint/results/composition/train_interface/20260904_005108train_interface/epoch-10.pt,interface,0.0,True,interface,VRPBLTW,backhaul+route_limit+time_window,vrpbltw50_uniform.pkl,128,31.6617,31.0401,92.383,65.625,31.924,29.4817,0.0,0.0,31.6617,31.0401,92.383,65.625
